REFCAT;Suelo;Vulnerabilidad;year;floor;facadeL;CUSEC
4502508XG1740B;C;M31-PRE;1940;3;13,760000000000000;3002401010
4502509XG1740B;C;M34-PRE;1960;3;6,260000000000000;3002401010
4502510XG1740B;C;RC31-PRE;1960;2;8,660000000000000;3002401010
4502511XG1740B;B;RC31-PRE;1960;3;13,350000000000000;3002401010
4502512XG1740B;B;M34-PRE;1970;3;7,380000000000000;3002401010
4502513XG1740B;B;RC31-PRE;1960;2;3,350000000000000;3002401010
4502514XG1740B;B;M34-PRE;1940;2;3,740000000000000;3002401010
4502517XG1740B;B;M31-PRE;1940;2;8,340000000000000;3002401010
4502518XG1740B;B;M34-PRE;1950;2;22,649999999999999;3002401010
4502519XG1740B;B;RC31-PRE;1960;2;19,210000000000001;3002401010
4502520XG1740B;B;M34-PRE;1950;2;3,480000000000000;3002401010
4502521XG1740B;B;M31-PRE;1940;2;11,090000000000000;3002401010
4502522XG1740B;B;M31-PRE;1920;2;28,340000000000000;3002401010
4502523XG1740B;B;M31-PRE;1920;1;8,960000000000001;3002401010
4502524XG1740B;B;M11-PRE;1920;2;26,719999999999999;3002401010
4502525XG1740B;B;RC31-LOW;2006;4;22,820000000000000;3002401010
4502701XG1740B;B;RC31-PRE;1975;2;46,479999999999997;3002401010
4502702XG1740B;B;RC31-PRE;1960;2;42,680000000000000;3002401010
4502703XG1740B;B;M34-PRE;1950;2;53,079999999999998;3002401010
4502704XG1740B;B;M34-PRE;1950;3;17,829999999999998;3002401010
4502705XG1740B;B;RC31-LOW;1900;2;18,390000000000001;3002401010
4502706XG1740B;B;M34-PRE;1945;2;5,660000000000000;3002401010
4502707XG1740B;B;RC31-PRE;1970;2;11,580000000000000;3002401010
4502708XG1740B;B;RC31-PRE;1970;2;16,180000000000000;3002401010
4502709XG1740B;B;RC31-PRE;1970;2;23,890000000000001;3002401010
4502710XG1740B;B;M34-PRE;2006;2;40,570000000000000;3002401010
4503001XG1740D;C;M34-PRE;1950;2;23,500000000000000;3002401010
4503002XG1740D;C;RC31-PRE;1990;3;10,010000000000000;3002401010
4503003XG1740D;C;M31-PRE;1900;3;9,500000000000000;3002401010
4503004XG1740D;C;RC31-PRE;1975;3;27,739999999999998;3002401010
4503005XG1740D;C;RC31-LOW;0;2;14,090000000000000;3002401010
4503006XG1740D;C;RC31-PRE;1970;2;18,609999999999999;3002401010
4503007XG1740D;B;M34-PRE;1970;3;25,340000000000000;3002401010
4503008XG1740D;B;M34-PRE;1940;2;20,420000000000002;3002401010
4503009XG1740D;B;RC31-PRE;1975;2;36,049999999999997;3002401010
4503010XG1740D;B;M11-PRE;1900;2;9,210000000000001;3002401010
4503011XG1740D;B;RC31-PRE;1987;3;36,719999999999999;3002401010
4503012XG1740D;B;M34-PRE;1960;2;8,359999999999999;3002401010
4503013XG1740D;B;M34-PRE;1960;3;11,560000000000000;3002401010
4503014XG1740D;B;M34-PRE;1960;2;8,300000000000001;3002401010
4503015XG1740D;B;M34-PRE;1960;3;17,829999999999998;3002401010
4503016XG1740D;B;M31-PRE;1900;1;10,440000000000000;3002401010
4503043XG1740D;B;RC31-PRE;1960;2;17,730000000000000;3002401010
4503044XG1740D;B;M31-PRE;1960;2;10,660000000000000;3002401010
4503045XG1740D;B;RC31-PRE;1970;1;15,580000000000000;3002401010
4503046XG1740D;B;RC31-PRE;1965;4;14,300000000000001;3002401010
4503047XG1740D;B;M11-PRE;1920;1;13,260000000000000;3002401010
4503048XG1740D;B;M34-PRE;1950;2;18,879999999999999;3002401010
4503701XG1740D;B;M31-PRE;1930;2;11,539999999999999;3002401010
4503702XG1740D;B;M11-PRE;1890;2;4,880000000000000;3002401010
4503703XG1740D;B;M31-PRE;1930;2;9,150000000000000;3002401010
4503704XG1740D;B;RC31-PRE;1950;2;31,059999999999999;3002401010
4503705XG1740D;B;M34-PRE;1950;2;13,789999999999999;3002401010
4503706XG1740D;B;M31-PRE;1950;1;5,480000000000000;3002401010
4503707XG1740D;B;RC31-PRE;1970;3;97,420000000000002;3002401010
4503708XG1740D;B;M11-PRE;2003;1;18,480000000000000;3002401010
4503709XG1740D;B;M34-PRE;1980;4;38,240000000000002;3002401010
4503710XG1740D;B;M31-PRE;1930;2;22,070000000000000;3002401010
4503711XG1740D;B;M11-PRE;1930;3;19,539999999999999;3002401010
4503712XG1740D;B;M31-PRE;1930;2;48,070000000000000;3002401010
4503713XG1740D;B;M34-PRE;1930;2;45,430000000000000;3002401010
4503714XG1740D;B;RC31-PRE;1950;2;24,760000000000002;3002401010
4503715XG1740D;B;M34-PRE;1930;2;4,050000000000000;3002401010
4503716XG1740D;B;M34-PRE;1960;2;18,629999999999999;3002401010
4503717XG1740D;B;M31-PRE;1930;2;12,150000000000000;3002401010
4503718XG1740D;B;RC31-PRE;1955;2;30,059999999999999;3002401010
4503719XG1740D;B;M34-PRE;1970;2;48,600000000000001;3002401010
4503720XG1740D;B;M34-PRE;1950;2;9,740000000000000;3002401010
4503721XG1740D;B;M31-PRE;2009;3;8,520000000000000;3002401010
4503722XG1740D;B;M34-PRE;1965;2;25,510000000000002;3002401010
4503723XG1740D;B;M31-PRE;1930;1;8,400000000000000;3002401010
4504001XG1740D;C;M34-PRE;1950;1;34,039999999999999;3002401010
4504002XG1740D;B;M34-PRE;1960;3;10,699999999999999;3002401010
4504003XG1740D;B;RC31-PRE;1965;3;13,830000000000000;3002401010
4504004XG1740D;B;RC31-PRE;1965;3;10,380000000000001;3002401010
4504005XG1740D;B;M34-PRE;1965;2;12,000000000000000;3002401010
4504006XG1740D;B;RC31-PRE;1965;2;11,140000000000001;3002401010
4504007XG1740D;B;M31-PRE;1900;2;11,590000000000000;3002401010
4504008XG1740D;B;RC31-PRE;1965;2;5,960000000000000;3002401010
4504009XG1740D;B;M31-PRE;1920;1;9,960000000000001;3002401010
4504010XG1740D;B;M31-PRE;1920;1;3,160000000000000;3002401010
4504012XG1740D;B;M34-PRE;1920;1;9,060000000000000;3002401010
4504013XG1740D;B;M34-PRE;1920;1;22,850000000000001;3002401010
4504014XG1740D;B;M34-PRE;1965;2;8,910000000000000;3002401010
4504015XG1740D;B;RC31-PRE;1965;2;6,100000000000000;3002401010
4504016XG1740D;B;RC31-PRE;1970;3;24,609999999999999;3002401010
4504017XG1740D;B;M31-PRE;1920;1;24,859999999999999;3002401010
4504018XG1740D;B;M34-PRE;1950;2;13,880000000000001;3002401010
4504019XG1740D;B;RC31-PRE;1950;2;18,590000000000000;3002401010
4504020XG1740D;B;RC31-PRE;1960;3;11,080000000000000;3002401010
4504021XG1740D;B;M31-PRE;1920;1;11,930000000000000;3002401010
4504022XG1740D;B;M31-PRE;1920;1;12,350000000000000;3002401010
4504023XG1740D;B;M31-PRE;1930;2;16,340000000000000;3002401010
4504024XG1740D;B;M31-PRE;1930;2;7,980000000000000;3002401010
4504025XG1740D;B;RC31-PRE;1970;3;12,199999999999999;3002401010
4504026XG1740D;B;M11-PRE;1920;2;5,760000000000000;3002401010
4504027XG1740D;B;M11-PRE;1920;1;4,160000000000000;3002401010
4504028XG1740D;B;M11-PRE;1920;1;8,660000000000000;3002401010
4504029XG1740D;B;RC31-PRE;1965;4;16,510000000000002;3002401010
4504030XG1740D;B;M34-PRE;1950;2;14,000000000000000;3002401010
4504031XG1740D;B;M31-PRE;1920;2;29,940000000000001;3002401010
4504032XG1740D;B;RC31-LOW;2001;3;31,410000000000000;3002401010
4504601XG1740D;C;M11-PRE;1910;2;19,180000000000000;3002401010
4504602XG1740D;C;RC31-LOW;2002;4;40,820000000000000;3002401010
4504603XG1740D;C;M31-PRE;1920;2;12,270000000000000;3002401010
4504604XG1740D;C;M34-PRE;1930;2;16,530000000000001;3002401010
4504605XG1740D;C;M31-PRE;1925;2;10,930000000000000;3002401010
4504606XG1740D;C;M34-PRE;1935;2;14,369999999999999;3002401010
4504607XG1740D;C;M31-PRE;1925;2;18,109999999999999;3002401010
4504608XG1740D;C;M11-PRE;1935;2;19,300000000000001;3002401010
4504609XG1740D;C;RC31-PRE;1990;2;30,620000000000001;3002401010
4504610XG1740D;C;RC31-PRE;1945;3;31,969999999999999;3002401010
4504611XG1740D;C;RC31-PRE;1968;3;14,980000000000000;3002401010
4504612XG1740D;C;M31-PRE;1935;2;10,949999999999999;3002401010
4504613XG1740D;C;RC31-LOW;0;2;39,850000000000001;3002401010
4504614XG1740D;C;M34-PRE;1960;2;7,240000000000000;3002401010
4504615XG1740D;C;RC31-PRE;1956;2;13,740000000000000;3002401010
4504616XG1740D;C;M34-PRE;1961;2;15,359999999999999;3002401010
4504617XG1740D;C;M34-PRE;1968;2;9,680000000000000;3002401010
4504801XG1740D;C;RC31-PRE;1980;1;25,609999999999999;3002401005
4504802XG1740D;C;RC31-PRE;1980;1;9,640000000000001;3002401005
4504803XG1740D;C;RC31-PRE;1987;2;17,620000000000001;3002401005
4504804XG1740D;C;RC31-PRE;1980;3;23,079999999999998;3002401005
4504805XG1740D;C;RC31-PRE;1980;3;42,460000000000001;3002401005
4504807XG1740D;C;RC31-PRE;1986;3;41,259999999999998;3002401005
4504808XG1740D;C;RC31-PRE;1987;3;24,020000000000000;3002401005
4504901XG1740D;C;M31-PRE;1900;3;44,850000000000001;3002401005
4504903XG1740D;C;RC31-PRE;1988;2;63,240000000000002;3002401005
4504904XG1740D;C;M31-PRE;1940;2;40,149999999999999;3002401005
4504906XG1740D;C;RC31-LOW;2001;2;34,180000000000000;3002401005
4504907XG1740D;C;RC31-PRE;1980;1;11,640000000000001;3002401005
4504908XG1740D;C;RC31-PRE;1970;2;36,899999999999999;3002401005
4505001XG1740F;B;RC31-LOW;1960;3;52,539999999999999;3002401005
4505003XG1740F;C;RC31-PRE;1965;2;30,250000000000000;3002401005
4505004XG1740F;C;RC31-PRE;1970;2;27,489999999999998;3002401005
4505005XG1740F;C;M11-PRE;1900;2;5,690000000000000;3002401005
4505006XG1740F;C;RC31-PRE;1900;2;14,060000000000000;3002401005
4505007XG1740F;C;RC31-PRE;1965;2;15,880000000000001;3002401005
4505008XG1740F;C;M31-PRE;1900;2;11,350000000000000;3002401005
4505009XG1740F;C;M11-PRE;1900;1;8,170000000000000;3002401005
4505010XG1740F;C;M11-PRE;1900;1;43,680000000000000;3002401005
4505011XG1740F;C;RC31-PRE;1970;1;31,350000000000001;3002401005
4505012XG1740F;C;RC31-PRE;1975;1;14,199999999999999;3002401005
4505013XG1740F;C;M34-PRE;1970;2;25,090000000000000;3002401005
4505014XG1740F;C;RC31-PRE;1970;3;32,380000000000003;3002401005
4505015XG1740F;C;RC31-LOW;0;0;19,620000000000001;3002401005
4505016XG1740F;C;RC31-PRE;1970;3;24,629999999999999;3002401005
4505017XG1740F;C;RC31-PRE;1975;2;72,049999999999997;3002401005
4505018XG1740F;C;M34-PRE;1970;2;21,949999999999999;3002401005
4505019XG1740F;B;M31-PRE;1920;2;20,230000000000000;3002401005
4505020XG1740F;B;M31-PRE;1920;2;38,520000000000003;3002401005
4505021XG1740F;B;M11-PRE;1920;2;20,530000000000001;3002401005
4505022XG1740F;B;M31-PRE;1920;1;48,710000000000001;3002401005
4505023XG1740F;B;M31-PRE;1920;2;15,630000000000001;3002401005
4505024XG1740F;B;RC31-PRE;1981;2;9,910000000000000;3002401005
4505025XG1740F;B;M34-PRE;1950;2;26,969999999999999;3002401005
4505201XG1740F;C;RC31-PRE;1964;3;25,969999999999999;3002401005
4505202XG1740F;C;M34-PRE;1978;6;14,500000000000000;3002401005
4505203XG1740F;C;M31-PRE;1940;3;5,470000000000000;3002401005
4505204XG1740F;C;M34-PRE;1960;3;8,359999999999999;3002401005
4505205XG1740F;C;RC31-PRE;1980;4;14,270000000000000;3002401005
4505206XG1740F;C;RC31-PRE;1974;3;8,970000000000001;3002401005
4505207XG1740F;C;M31-PRE;1928;2;25,649999999999999;3002401005
4505208XG1740F;C;RC31-PRE;1978;6;28,719999999999999;3002401005
4505209XG1740F;C;RC31-PRE;1988;2;13,400000000000000;3002401005
4505210XG1740F;C;RC31-PRE;1958;3;41,509999999999998;3002401005
4505211XG1740F;B;M34-PRE;1969;3;16,079999999999998;3002401005
4505212XG1740F;C;RC31-LOW;2007;3;16,920000000000002;3002401005
4505213XG1740F;C;RC31-LOW;1961;2;27,710000000000001;3002401005
4505214XG1740F;C;M34-PRE;1970;2;14,270000000000000;3002401005
4505215XG1740F;C;RC31-PRE;1970;3;8,970000000000001;3002401005
4505218XG1740F;C;RC31-LOW;2007;4;26,820000000000000;3002401005
4505701XG1740F;C;RC31-PRE;1970;3;27,539999999999999;3002401005
4505702XG1740F;C;RC31-LOW;2007;4;15,869999999999999;3002401005
4505703XG1740F;C;M31-PRE;1903;1;3,200000000000000;3002401005
4505704XG1740F;C;M31-PRE;1923;2;3,440000000000000;3002401005
4505705XG1740F;C;RC31-PRE;1973;2;8,279999999999999;3002401005
4505706XG1740F;C;M34-PRE;1970;2;5,850000000000000;3002401005
4505707XG1740F;C;RC31-PRE;1968;2;3,400000000000000;3002401005
4505708XG1740F;C;RC31-PRE;1965;2;19,660000000000000;3002401005
4505709XG1740F;C;RC31-PRE;1966;3;16,410000000000000;3002401005
4505710XG1740F;C;M34-PRE;1933;2;8,520000000000000;3002401005
4505711XG1740F;C;M31-PRE;1933;2;10,270000000000000;3002401005
4505712XG1740F;C;M34-PRE;1928;2;3,740000000000000;3002401005
4505713XG1740F;C;M31-PRE;1938;1;9,680000000000000;3002401005
4505714XG1740F;C;M34-PRE;1943;2;9,720000000000001;3002401005
4505715XG1740F;C;M34-PRE;1940;2;25,460000000000001;3002401005
4505716XG1740F;C;RC31-PRE;1947;4;10,039999999999999;3002401005
4505717XG1740F;C;M31-PRE;1915;1;6,360000000000000;3002401005
4505718XG1740F;C;M34-PRE;1945;3;5,430000000000000;3002401005
4505719XG1740F;C;M34-PRE;1945;2;18,280000000000001;3002401005
4505720XG1740F;C;RC31-PRE;1983;1;14,720000000000001;3002401005
4505721XG1740F;C;RC31-PRE;1985;3;11,940000000000000;3002401005
4505722XG1740F;C;M11-PRE;1912;1;9,619999999999999;3002401005
4505723XG1740F;C;M34-PRE;1945;3;12,830000000000000;3002401005
4505801XG1740F;C;RC31-PRE;1975;3;19,969999999999999;3002401005
4505802XG1740F;C;M11-PRE;1800;1;30,350000000000001;3002401005
4505803XG1740F;C;RC31-PRE;1960;2;25,829999999999998;3002401005
4505804XG1740F;C;M34-PRE;1960;3;27,199999999999999;3002401005
4505805XG1740F;C;RC31-PRE;1960;2;14,560000000000000;3002401005
4505806XG1740F;C;M34-PRE;1940;2;19,620000000000001;3002401005
4505807XG1740F;C;RC31-PRE;1970;4;66,700000000000003;3002401005
4505808XG1740F;C;M31-PRE;1900;1;22,239999999999998;3002401005
4505901XG1740F;C;M31-PRE;1900;2;48,680000000000000;3002401005
4505903XG1740F;C;M34-PRE;1945;3;21,530000000000001;3002401005
4505904XG1740F;C;RC31-PRE;1992;3;25,890000000000001;3002401005
4505906XG1740F;B;RC31-PRE;1985;4;32,810000000000002;3002401005
4505907XG1740F;B;M11-PRE;1900;2;10,369999999999999;3002401005
4505908XG1740F;B;RC31-PRE;1981;2;15,430000000000000;3002401005
4505909XG1740F;B;M31-PRE;1900;4;9,109999999999999;3002401005
4505910XG1740F;B;M31-PRE;1900;3;4,720000000000000;3002401005
4505911XG1740F;B;M34-PRE;1960;2;5,280000000000000;3002401005
4505912XG1740F;B;RC31-LOW;2002;4;13,010000000000000;3002401005
4505913XG1740F;B;RC31-PRE;1960;3;18,059999999999999;3002401005
4505914XG1740F;C;M34-PRE;1960;1;18,710000000000001;3002401005
4505915XG1740F;C;M31-PRE;1940;2;18,210000000000001;3002401005
4505916XG1740F;C;RC31-LOW;2009;4;10,850000000000000;3002401005
4505917XG1740F;C;M31-PRE;1960;3;15,820000000000000;3002401005
4505918XG1740F;C;RC31-PRE;1965;3;9,609999999999999;3002401005
4505919XG1740F;C;M34-PRE;1960;4;12,570000000000000;3002401005
4505920XG1740F;C;M31-PRE;1940;2;7,120000000000000;3002401005
4505921XG1740F;C;M31-PRE;1940;3;7,750000000000000;3002401005
4505922XG1740F;C;M34-PRE;1938;3;32,000000000000000;3002401005
4505923XG1740F;C;M31-PRE;1938;1;8,830000000000000;3002401005
4505926XG1740F;C;RC31-PRE;1970;4;28,149999999999999;3002401005
4505927XG1740F;C;RC31-LOW;2004;4;27,660000000000000;3002401005
4505928XG1740F;C;M31-PRE;1900;3;6,130000000000000;3002401005
4505929XG1740F;C;M11-PRE;1900;3;16,870000000000001;3002401005
4505930XG1740F;C;M31-PRE;1900;2;7,440000000000000;3002401005
4505931XG1740F;C;M31-PRE;1940;2;3,690000000000000;3002401005
4505932XG1740F;C;M31-PRE;1940;2;13,160000000000000;3002401005
4505933XG1740F;C;M34-PRE;1950;3;11,630000000000001;3002401005
4505934XG1740F;C;M34-PRE;1945;2;12,130000000000001;3002401005
4505935XG1740F;C;RC31-PRE;1988;3;29,480000000000000;3002401005
4505936XG1740F;C;M11-PRE;1900;2;37,570000000000000;3002401005
4505937XG1740F;C;M31-PRE;1940;2;21,469999999999999;3002401005
4505938XG1740F;B;M34-PRE;1960;2;17,399999999999999;3002401005
4505939XG1740F;B;RC31-PRE;1950;3;8,300000000000001;3002401005
4505940XG1740F;B;M31-PRE;1960;2;7,170000000000000;3002401005
4505941XG1740F;B;M34-PRE;1960;3;12,930000000000000;3002401005
4506001XG1740F;C;RC31-PRE;1970;2;19,059999999999999;3002401005
4506002XG1740F;C;M34-PRE;1970;2;8,039999999999999;3002401005
4506003XG1740F;C;RC31-PRE;1905;2;7,710000000000000;3002401005
4506004XG1740E;C;RC31-PRE;1905;1;3,830000000000000;3002401005
4506005XG1740F;C;RC31-PRE;1975;2;12,449999999999999;3002401005
4506006XG1740F;C;M34-PRE;1975;1;15,580000000000000;3002401005
4506007XG1740F;C;M11-PRE;1920;3;17,160000000000000;3002401005
4506008XG1740F;C;RC31-PRE;1975;2;14,619999999999999;3002401005
4506009XG1740F;C;RC31-PRE;1980;2;15,260000000000000;3002401005
4506010XG1740F;C;RC31-LOW;1910;3;11,650000000000000;3002401005
4506011XG1740F;C;RC31-PRE;1980;2;22,379999999999999;3002401005
4506012XG1740F;C;RC31-LOW;2004;3;21,090000000000000;3002401005
4506013XG1740F;C;M11-PRE;1910;1;17,219999999999999;3002401005
4506014XG1740F;C;RC31-PRE;1980;2;55,090000000000003;3002401005
4506015XG1740F;C;RC31-PRE;1978;1;11,640000000000001;3002401005
4506016XG1740F;C;M31-PRE;1940;2;32,619999999999997;3002401005
4506017XG1740F;C;M31-PRE;1940;1;9,810000000000000;3002401005
4506018XG1740F;C;M34-PRE;1940;2;11,859999999999999;3002401005
4506019XG1740F;C;RC31-PRE;1982;4;8,330000000000000;3002401005
4506020XG1740F;C;RC31-PRE;1975;3;14,690000000000000;3002401005
4506021XG1740F;C;RC31-PRE;1978;2;16,809999999999999;3002401005
4506022XG1740F;C;M34-PRE;1981;2;20,800000000000001;3002401005
4506023XG1740F;C;RC31-PRE;1970;2;11,330000000000000;3002401005
4506024XG1740F;C;RC31-PRE;1965;4;12,500000000000000;3002401005
4506025XG1740F;C;RC31-PRE;1970;2;29,690000000000001;3002401005
4506026XG1740F;C;M34-PRE;1920;2;68,290000000000006;3002401005
4506027XG1740F;C;RC31-LOW;1999;3;35,280000000000001;3002401005
4506028XG1740F;C;RC31-PRE;1988;2;11,949999999999999;3002401005
4506029XG1740F;C;M31-PRE;1920;2;21,940000000000001;3002401005
4506030XG1740F;C;RC31-PRE;1980;2;8,410000000000000;3002401005
4506031XG1740F;C;M11-PRE;2004;4;22,329999999999998;3002401005
4506032XG1740F;C;M31-PRE;1920;2;27,170000000000002;3002401005
4506033XG1740F;C;RC31-PRE;1978;2;23,500000000000000;3002401005
4506034XG1740F;C;RC31-PRE;1975;1;24,289999999999999;3002401005
4506035XG1740F;C;M11-PRE;1920;2;9,970000000000001;3002401005
4506036XG1740F;C;M31-PRE;1920;1;25,350000000000001;3002401005
4506037XG1740F;C;RC31-PRE;1970;3;17,670000000000002;3002401005
4506038XG1740F;C;M34-PRE;1982;1;21,750000000000000;3002401005
4506039XG1740F;C;RC31-PRE;1980;2;32,530000000000001;3002401005
4506040XG1740F;C;RC31-PRE;1975;2;15,600000000000000;3002401005
4506041XG1740F;C;RC31-PRE;1976;2;40,740000000000002;3002401005
4506042XG1740F;C;RC31-PRE;1980;2;26,030000000000001;3002401005
4506043XG1740F;C;RC31-PRE;1980;2;19,140000000000001;3002401005
4506045XG1740F;C;M31-PRE;1920;3;19,350000000000001;3002401005
4506046XG1740F;C;M11-PRE;1910;1;6,140000000000000;3002401005
4506101XG1740F;C;M31-PRE;1950;1;20,770000000000000;3002401005
4506102XG1740F;C;M31-PRE;1900;2;30,859999999999999;3002401005
4506103XG1740F;C;M34-PRE;1930;2;11,460000000000001;3002401005
4506104XG1740F;C;M31-PRE;1930;1;4,340000000000000;3002401005
4506105XG1740F;C;RC31-PRE;1960;2;22,030000000000001;3002401005
4506106XG1740F;C;M34-PRE;1960;2;5,790000000000000;3002401005
4506107XG1740F;C;RC31-PRE;1960;2;22,910000000000000;3002401005
4506108XG1740F;C;RC31-PRE;1960;3;13,539999999999999;3002401005
4506109XG1740F;C;RC31-PRE;1960;2;14,359999999999999;3002401005
4506110XG1740F;C;M31-PRE;1940;3;12,730000000000000;3002401005
4506111XG1740F;C;RC31-PRE;1965;4;16,920000000000002;3002401005
4506112XG1740F;C;M34-PRE;1965;2;24,399999999999999;3002401005
4506113XG1740F;C;RC31-PRE;1986;4;20,960000000000001;3002401005
4506114XG1740F;C;M34-PRE;1950;2;27,430000000000000;3002401005
4506115XG1740F;C;M11-PRE;1900;2;10,890000000000001;3002401005
4506116XG1740F;C;RC31-PRE;1960;3;25,030000000000001;3002401005
4506117XG1740F;C;M34-PRE;1960;2;24,370000000000001;3002401005
4506118XG1740F;C;RC31-PRE;1960;3;16,309999999999999;3002401005
4506119XG1740F;C;M31-PRE;1900;1;22,690000000000001;3002401005
4506202XG1740F;C;M31-PRE;1920;1;36,329999999999998;3002401005
4506203XG1740F;C;M11-PRE;1920;1;6,160000000000000;3002401005
4506204XG1740F;C;M31-PRE;1900;1;17,949999999999999;3002401005
4506205XG1740F;C;M31-PRE;1930;2;17,840000000000000;3002401005
4506206XG1740F;C;RC31-PRE;1973;3;14,510000000000000;3002401005
4506207XG1740F;C;M31-PRE;1930;1;3,510000000000000;3002401005
4506208XG1740F;C;M31-PRE;1930;2;15,420000000000000;3002401005
4506209XG1740F;C;M31-PRE;1930;2;21,739999999999998;3002401005
4506210XG1740F;C;RC31-PRE;1989;2;3,770000000000000;3002401005
4506211XG1740F;C;M11-PRE;1930;3;6,090000000000000;3002401005
4506212XG1740F;C;M34-PRE;1930;4;20,210000000000001;3002401005
4506213XG1740F;C;M31-PRE;1930;2;10,970000000000001;3002401005
4506214XG1740F;C;M31-PRE;1930;2;28,430000000000000;3002401005
4506215XG1740F;C;RC31-PRE;1950;2;3,510000000000000;3002401005
4506216XG1740F;C;RC31-PRE;1980;2;8,270000000000000;3002401005
4506217XG1740F;C;M34-PRE;1950;1;39,159999999999997;3002401005
4506218XG1740F;C;RC31-LOW;1997;2;15,470000000000001;3002401005
4506219XG1740F;C;RC31-LOW;2006;4;36,520000000000003;3002401005
4506220XG1740F;C;M31-PRE;1930;3;26,340000000000000;3002401005
4506221XG1740F;C;RC31-PRE;1960;4;18,059999999999999;3002401005
4506223XG1740F;C;RC31-PRE;1930;2;31,699999999999999;3002401005
4506225XG1740F;C;RC31-LOW;2009;4;7,410000000000000;3002401005
4506226XG1740F;C;M34-PRE;1963;3;9,140000000000001;3002401005
4506227XG1740F;C;RC31-LOW;2015;3;10,380000000000001;3002401005
4506228XG1740F;C;M31-PRE;1930;2;22,289999999999999;3002401005
4506229XG1740F;C;RC31-PRE;1960;3;26,359999999999999;3002401005
4506230XG1740F;C;RC31-PRE;1981;3;28,730000000000000;3002401005
4506231XG1740F;C;RC31-PRE;1948;2;17,090000000000000;3002401005
4506232XG1740F;C;M31-PRE;1930;3;11,300000000000001;3002401005
4506233XG1740F;C;M31-PRE;1900;1;27,250000000000000;3002401005
4506234XG1740F;C;RC31-PRE;1955;3;32,219999999999999;3002401005
4506235XG1740F;C;M31-PRE;1930;2;6,000000000000000;3002401005
4506236XG1740F;C;RC31-PRE;1950;2;34,009999999999998;3002401005
4506237XG1740F;C;RC31-PRE;1950;2;26,469999999999999;3002401005
4506238XG1740F;C;M31-PRE;1940;2;17,750000000000000;3002401005
4506239XG1740F;C;RC31-PRE;1950;2;31,340000000000000;3002401005
4506240XG1740F;C;RC31-PRE;1990;2;25,020000000000000;3002401005
